ASVID	Kingdom	Phylum	Class	Order	Family	Genus	sample_30189	sample_30206	sample_30221	sample_30234	sample_30252	sample_30423	sample_30487	sample_30489	sample_30502	sample_30534	sample_30588	sample_30598	sample_30599	sample_30621	sample_30625	sample_30641	sample_30654	sample_30659	sample_30705	sample_30728	sample_30729	sample_30768	sample_30817	sample_30841	sample_30847	sample_30850	sample_30900	sample_30901	sample_30905	sample_30928	sample_30986	sample_30992	sample_30995	sample_30996	sample_31032	sample_31047	sample_31058	sample_31083	sample_31132	sample_31151	sample_31180	sample_31188	sample_31208	sample_31213	sample_31238	sample_31250	sample_31253	sample_31268	sample_31275	sample_31287	sample_31309	sample_31313	sample_31332	sample_31382	sample_31395	sample_31419	sample_31421	sample_31426	sample_31429	sample_31436	sample_31455	sample_31465	sample_31507	sample_31513	sample_31517
a7ea5d110955cb7158922a8f774b21b4	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	2.347776808	2.542805505	2.059242849	3.216956225	5.332645721	2.602955981	2.220874382	3.230563566	5.340930187	3.217277392	3.045839452	2.506701557	1.972800711	3.034844326	5.335641408	5.336439952	5.337015427	2.045857335	2.970390234	5.340375489	5.33106837	3.215091311	2.142833628	2.040548486	2.11401972	2.724648047	1.993247853	2.541858258	2.96549799	2.008494382	3.156115504	2.486188875	2.498382087	3.185661836	5.338398276	3.016675516	2.126718421	2.18714591	2.1170531	2.295594414	2.092469956	3.004960658	5.338705846	3.080866719	5.335481289	2.182354454	2.10839638	5.340668719	3.211329656	2.144188355	2.441013815	5.340808523	5.330772269	5.331016695	2.217177876	2.308803661	2.16112822	2.187377176	2.074617145	5.329692641	5.338095401	2.19806909	2.964763763	5.33144145	2.568540885
af7fe175884e8ce4f67fdd1637f0dc37	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	4.017254661	5.194811151	4.010184219	4.328440582	3.174858673	5.194617284	3.84596819	4.269253522	3.181588084	4.416651737	4.22025806	5.39222243	4.696134801	4.178778912	3.177697287	3.176848002	3.177112138	4.178858261	4.819523928	3.181383827	3.174230896	4.336868746	3.926901553	4.024593763	3.896051307	4.624874883	4.5784973	5.309104507	4.018984515	5.004000779	4.132608715	3.829235544	5.374558188	4.512598723	3.17967962	4.636538286	3.885883787	4.162763031	3.969599437	4.420669758	4.55397897	4.593233766	3.178041203	4.631003172	3.176417848	5.261373361	4.0214614	3.18133134	4.473937946	4.052269111	4.697307608	3.181470918	3.174044331	3.174291408	5.262001274	5.401708806	5.466656597	5.463507409	5.276285818	3.17322075	3.177598803	5.432609627	4.861842798	3.174584387	3.968979081
734c3ea20b35c3aaa5ea958f9a1c75f0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	6.057411389	6.347381281	5.639009337	7.295407243	6.703448361	6.432341492	5.874778082	7.313731619	6.663356829	7.296310132	7.053299081	6.29795325	5.51266775	7.037466285	6.685910726	6.693318516	6.692048716	5.620131216	6.952437639	6.664110174	6.706136584	7.292824531	5.763024937	5.611615313	5.720682929	6.600539788	5.543803648	6.346152433	6.937650398	5.568863822	7.207878626	6.254902754	6.286045865	7.252300454	6.674533332	7.016300119	5.739390561	5.82678531	5.724492739	5.984385412	5.691168885	6.999337784	6.68722586	7.106600602	6.695360318	5.827930257	5.711698142	6.664985859	7.287964586	5.764029788	6.195805564	6.664096838	6.707137004	6.705562577	5.879491138	6.013971381	5.798866652	5.837651716	5.668492825	6.711952345	6.689731485	5.852890885	6.94457726	6.70391905	6.372865826
c48aded829608d31c7d8abf17d8e3b58	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	2.31898811	1.85251677	2.38839372	1.9827773	1.53042717	1.83617982	2.41011764	2.00225626	1.5144804	1.94930177	2.07047931	1.79180549	2.17309332	2.08897328	1.52320441	1.5270454	1.52668536	2.33319266	1.86788214	1.51477228	1.53115006	1.9802164	2.39929725	2.38712612	2.41608952	2.00812889	2.20883312	1.81201661	2.16737597	2.06080749	2.07389327	2.3541971	1.80074104	1.92140851	1.51877648	1.92375374	2.41692457	2.30704825	2.39027101	2.19091317	2.19431881	1.94263651	1.52500964	1.90792543	1.52760446	1.92684587	2.37418473	1.51510265	1.92829958	2.35474649	2.05673267	1.51476293	1.53156071	1.53095584	1.91784511	1.8439871	1.86111306	1.85507689	1.95003257	1.53345375	1.52604872	1.86313314	1.85339104	1.53029925	2.28264828
490c6ebfa928a1c18f12afc7d9430131	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	3.17314954	2.24134747	3.38546454	2.32769219	1.98085872	2.19647142	3.37553988	2.3602381	1.95342034	2.26615137	2.53037519	2.13286509	3.00632855	2.56673013	1.96868522	1.97435397	1.97359771	3.28673945	2.17080206	1.95401866	1.98249613	2.323229	3.37806938	3.38931637	3.41814674	2.49217241	3.0662949	2.16441951	2.72732834	2.77927972	2.50923077	3.19787693	2.15184604	2.22211321	1.96092843	2.26432401	3.41565944	3.19416918	3.36994021	2.94574851	3.00819084	2.30255627	1.97044343	2.21966935	1.97555245	2.47435989	3.34303474	1.95448459	2.22957701	3.2967404	2.65464527	1.95390421	1.98321859	1.98218696	2.44680975	2.28145296	2.35322253	2.33452281	2.54930415	1.98650628	1.97223677	2.34721523	2.14517792	1.98103815	3.04561081
db5899f61cd41e9d2eae372d6a474883	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_1	2.92145083	2.82648481	2.90640078	2.92321356	6.39824944	2.82776824	2.92906724	2.93000269	6.40817423	2.91419746	2.93049138	2.80674409	2.84808983	2.93410361	6.40234775	6.40144147	6.4018642	2.89284933	2.86900582	6.40773631	6.39714633	2.92231318	2.91844283	2.90391839	2.9187348	2.88330572	2.85850923	2.81556522	2.94723035	2.82666774	2.94158263	2.94370364	2.80861877	2.90326725	6.40536307	2.88889392	2.92043172	2.9020821	2.91354811	2.8858753	2.86617711	2.89266922	6.40335075	2.89043249	6.40075229	2.81178775	2.90901038	6.40783616	2.90749026	2.90836078	2.86816629	6.40801899	6.39683231	6.39715713	2.81306019	2.80302734	2.79326484	2.79430136	2.80704713	6.39559891	6.40264137	2.79740972	2.86429321	6.39762111	2.93503186
a4e4c46047c73f13b166007df55a0888	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	2.553853775	3.330712166	2.373160412	3.277379389	1.79134139	3.369893785	2.384782745	3.249444382	1.792975784	3.329534545	3.102360658	3.420381557	2.678549243	3.071557928	1.792555987	1.790390108	1.790181068	2.453097603	3.404542486	1.793197374	1.792032108	3.281088257	2.381309949	2.369792553	2.348208605	3.126824163	2.630769837	3.394696764	2.935010826	2.864709714	3.122188801	2.53595859	3.40401696	3.366519471	1.792721698	3.326201218	2.35047753	2.532358932	2.387043892	2.73914294	2.681664236	3.29390455	1.78982975	3.365508223	1.790756349	3.123120904	2.408682899	1.79287334	3.360935429	2.447690054	2.98362908	1.792930972	1.792043238	1.792147733	3.147305457	3.288208366	3.222272872	3.239020567	3.056173046	1.791912704	1.789771897	3.228883988	3.426218299	1.792161435	2.663965563
de59512996cdb21ecb795dd5fc0edde0	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	3.088321826	3.518818665	2.85987168	3.851031447	3.107578791	3.567240175	2.952013967	3.845527302	3.106800826	3.873910777	3.685858607	3.538910404	2.934930549	3.667025424	3.106765461	3.108667574	3.108886524	2.884568501	3.778475369	3.106559027	3.106871976	3.85169854	2.909088206	2.848493384	2.880411165	3.527750593	2.927571172	3.545594812	3.572548546	3.030913081	3.752022075	3.15477712	3.527174422	3.87387391	3.106833109	3.768085945	2.888176997	2.993484564	2.896955611	3.136596384	3.003223559	3.748050155	3.109310964	3.818825409	3.108288207	3.235531375	2.900801005	3.106873093	3.884750902	2.936082224	3.316366008	3.106831792	3.106837711	3.106762589	3.265037944	3.374943112	3.265982082	3.28771642	3.1470525	3.106868873	3.109310888	3.289167667	3.785080972	3.106784703	3.251095457
2358c5d92295c50d231f5ed850d9c771	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_AC2044_group	1.71268754	2.49078105	1.61346679	2.18833135	1.07730477	2.51081156	1.56891771	2.15586753	1.07703422	2.24271524	2.06480944	2.59944427	1.99254894	2.03589192	1.07694765	1.07789058	1.07800455	1.70936069	2.40827395	1.07690415	1.07693469	2.19289291	1.59220022	1.61594997	1.56447098	2.20473979	1.92993333	2.55992844	1.91515115	2.18915374	2.04762364	1.64471393	2.58559057	2.29158426	1.07701951	2.31074765	1.56260801	1.74699021	1.6086408	1.93771337	1.94950032	2.28040602	1.0782368	2.32899324	1.07769395	2.4059346	1.63650913	1.07706807	2.27642477	1.66693206	2.15336108	1.07704857	1.07691204	1.0768769	2.41871187	2.53572202	2.52282948	2.53041765	2.37612136	1.07691187	1.07822447	2.51534578	2.43256213	1.07689487	1.75595148
3c5e4b04eafa585804c22710ae0f8707	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	5.5511726579	5.6875089275	5.3387767606	6.2031420511	3.5772772386	5.7336585169	5.4614737564	6.2114158628	3.554229087	6.204666137	6.0704779173	5.6606644189	5.2547096958	6.0619593224	3.5679913362	3.569271469	3.5681322983	5.3238524424	6.0202595414	3.5551076143	3.5801160957	6.2018120468	5.4028231949	5.3250066039	5.3830356771	5.8274684936	5.2739315745	5.686689432	6.0083998195	5.2736957101	6.1534479871	5.6559646087	5.6536641598	6.1825428898	3.5609565668	6.0526259023	5.3925192901	5.4289374178	5.3821482913	5.50482837	5.3493423957	6.0436000403	3.564476906	6.1022164979	3.5711484786	5.4052065726	5.3741522234	3.5550912462	6.2019812887	5.40022955	5.610931287	3.5546239541	3.580787906	3.5799629913	5.4324382963	5.5035970071	5.3866034211	5.4075324665	5.319798173	3.5836649765	3.5660130702	5.415983041	6.0168633047	3.5789220344	5.7155772567
9fc36be4f4846fea9b8e9ef8b5a6a11b	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Family_XIII_AD3011_group	5.447129133	4.84517177	5.513252878	5.073406362	7.544686622	4.828004921	5.554567525	5.100769669	7.557223498	5.028665725	5.177081969	4.759546865	5.224869454	5.200496109	7.549981353	7.548396807	7.54888005	5.440935038	4.899193648	7.556794975	7.543500852	5.069739516	5.534435605	5.510010251	5.553428494	5.067682245	5.273105982	4.790150066	5.298022818	5.080404714	5.189801826	5.503160019	4.771259746	4.988354222	7.553693002	4.978514993	5.555671815	5.418132039	5.520673362	5.274432456	5.262620824	5.002802132	7.550620232	4.962097627	7.54761334	4.916796522	5.499211383	7.556763294	4.999781689	5.476975381	5.109426025	7.557012971	7.543135926	7.543579249	4.907474644	4.815557716	4.826870295	4.82091073	4.939353916	7.541596257	7.549766422	4.83262597	4.878976307	7.544137672	5.417012789
79252e34668c82c027c7532dc9145dc2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	1.2057658795	1.1431900859	1.070750531	1.588931266	3.0364513921	1.1730398168	1.167970019	1.6030761874	3.0485928051	1.578089287	1.5177157937	1.0995666386	0.9379060792	1.5176105102	3.0410258383	3.0415178214	3.0422775688	1.0415952915	1.4041019839	3.047946514	3.0344504044	1.5869372595	1.120116401	1.0602486707	1.1110307711	1.3075072115	0.9628967259	1.1279672311	1.5039976758	0.9115906877	1.5835685022	1.2967198175	1.0975858397	1.5506103565	3.0449283813	1.450006981	1.118207817	1.1096099488	1.1026245926	1.1266942031	1.0119264776	1.449850781	3.0445470331	1.4827454484	3.0402547886	0.9590700079	1.0916935778	3.0481698165	1.5684077704	1.1044399768	1.1596149187	3.0483976247	3.0340572494	3.0344567919	0.9753606017	1.0009642275	0.9213539687	0.9342806984	0.9059579453	3.0325015134	3.0437015472	0.9435341865	1.3961492848	3.0350434824	1.3183857472
0148b01a31544f247e65632f5c891ce9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	2.0982745567	2.4075299831	2.095053656	2.1993192119	1.4880316459	2.4093132445	2.0521101865	2.1838837778	1.4918809742	2.2230211694	2.1651448604	2.4581237987	2.2724317592	2.1538201344	1.489838919	1.4886794405	1.4887365248	2.1385595236	2.3220660154	1.4918619588	1.4879612003	2.2014991698	2.0725107626	2.0989684577	2.0647267183	2.263370872	2.2415368871	2.4375994088	2.10957527	2.3503209167	2.1452164529	2.0506624131	2.4530911109	2.2479473931	1.4908628643	2.274584622	2.0619668245	2.134198907	2.0839075452	2.2021186106	2.2345124122	2.2628653971	1.4890711255	2.2752884401	1.4885951841	2.4176467575	2.0974550996	1.4917192737	2.2386386478	2.1056335257	2.2760111889	1.4918079398	1.4878740757	1.4880322553	2.4178861782	2.4555547766	2.4703978123	2.4698213535	2.4207643576	1.4874255302	1.4888334065	2.4619621277	2.333348916	1.4881800128	2.0890564032
9b2fc68af2e9c3c6780ba69ff0959071	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	0.223714369	0.3302212894	0.1755578563	0.3884012077	2.1245048356	0.3402594939	0.1916502593	0.3869332455	2.1345202858	0.3940411666	0.3529419897	0.3364067344	0.2049496461	0.3484476099	2.1282638844	2.1287136218	2.1293487556	0.1841233696	0.3779803624	2.1339928583	2.1228403921	0.3886107835	0.1839204793	0.1734074743	0.1771895657	0.3248216369	0.2007583344	0.3371971578	0.3266144753	0.2300845303	0.3657795267	0.2345307617	0.3339440667	0.3947975224	2.1314854662	0.3742348557	0.178631636	0.2063117961	0.1824439799	0.2406001182	0.2154339583	0.3695624578	2.1312306261	0.3846141712	2.1276568626	0.2746839554	0.1843450482	2.1341673737	0.3966968876	0.1922247812	0.2821917993	2.1343574847	2.122519103	2.1228516702	0.2804113658	0.3042377624	0.2839446472	0.2880549547	0.2580080088	2.1212361571	2.1305404326	0.2878979741	0.3797013446	2.1233335628	0.2572847574
6dea4262b19ea05642b12211a16b58e0	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	2.27270929	3.150276927	1.993705434	3.309873666	1.099082232	3.211085883	2.056933846	3.283479294	1.095424262	3.365706232	3.068886573	3.233811055	2.28106132	3.032674426	1.097426505	1.098306072	1.098223755	2.071735181	3.367498706	1.095494691	1.099249545	3.313231846	2.028905562	1.984456991	1.985808814	2.993402059	2.238647615	3.217712531	2.865567023	2.485251757	3.124387056	2.297151027	3.213614432	3.395590071	1.096409231	3.298134116	1.99214265	2.199117765	2.026331648	2.449138072	2.323557913	3.260241249	1.097838609	3.360521996	1.098433569	2.812281111	2.045787913	1.095565819	3.397917833	2.097796161	2.751652144	1.095488565	1.099344767	1.099207367	2.849170738	3.027918287	2.909083467	2.935493231	2.706221799	1.099778832	1.098078332	2.928315919	3.389072813	1.099056091	2.457324515
3847683299f0912e5e80cc044a78ff52	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_2	4.85336718	5.69993498	4.57553395	5.8135407	3.60977686	5.75340122	4.64194019	5.79056722	3.5961171	5.86379557	5.60008683	5.78022844	4.8647908	5.56687187	3.60408934	3.60553442	3.60495587	4.65526681	5.87609872	3.59654219	3.61116521	5.816665	4.61473153	4.56518867	4.56982163	5.5404309	4.82315331	5.76268243	5.41375735	5.07498829	5.64731673	4.87625904	5.76260298	5.89036142	3.60003041	5.81262893	4.57684469	4.78414572	4.61124611	5.0292743	4.91074603	5.77752028	3.60299061	5.86636972	3.60648065	5.39525787	4.63066744	3.59664228	5.89079221	4.68223442	5.32101463	3.59635691	3.61154456	3.61104084	5.4310444	5.59934473	5.49086899	5.51575841	5.2940468	3.61322532	3.60388609	5.50849384	5.89490346	3.61044336	5.02854596
58add125334006866a25615bca5c8313	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG.010	4.2628637162	6.1425741189	3.7284319125	6.2748704672	6.4769900469	6.2554860139	3.8156406766	6.2183112628	6.5057394708	6.3939036923	5.8087956131	6.3337630333	4.4230579182	5.7335462624	6.4887629861	6.4864675741	6.4877766862	3.9141335301	6.4683489327	6.5046520789	6.4737230419	6.2825747767	3.7777570286	3.7131509538	3.687750149	5.7407208343	4.3157740333	6.2893526048	5.3920995196	4.8749872815	5.8976538563	4.2733053291	6.2937683553	6.4648794091	6.4974599264	6.3088687705	3.6979509672	4.1526211066	3.7827823677	4.6785667665	4.4704348933	6.2300694045	6.4921442447	6.423039906	6.4843212954	5.5372398435	3.8313920123	6.5046823743	6.4620252234	3.936424649	5.3031387119	6.5052554226	6.4728772556	6.4738911682	5.605091404	5.9623061365	5.7600146227	5.8074437638	5.3463401222	6.4693077472	6.4902009335	5.7878384599	6.5150941466	6.4751899581	4.604553808
0d9b5555555d75b1e3545802e4c1f1c9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG.010	3.1506107191	3.9760199455	2.9395587492	3.9623197255	3.7138375144121	4.0202261515	2.9629125597	3.9352188886	3.7312018909184	4.0156715463	3.7713938045	4.0660578275	3.2601243099	3.7387539441	3.7209395213722	3.719579550792	3.720373396264	3.0242873788	4.0759786322	3.7305387427131	3.7118527133905	3.9659788071	2.9538619837	2.9345083967	2.9162546476	3.7754544152	3.2101555165	4.0421257601	3.5927386434	3.4603959947	3.7991637123	3.1410010477	4.0490095729	4.0508939527	3.7261979710363	3.9993463675	2.9196259624	3.1176337992	2.9584809868	3.343011236	3.2701865454	3.9651974826	3.723018843135	4.0436319764	3.7182776474142	3.7410090685	2.9810879605	3.7305647012875	4.0467934717	3.0247065388	3.6088540014	3.7309100377161	3.7113403736839	3.7119507073032	3.768155625	3.9196514112	3.8435120099	3.8622280618	3.6658494136	3.7091842796139	3.721843976756	3.8522960051	4.0975488137	3.7127364336234	3.2810340159
19a1233535e9fd37be25627cd642eaaf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_ND3007_group	2.1429316	1.8886522	2.17166	1.9840344	1.8234598	1.8810491	2.1862351	1.9961719	1.8218369	1.9647989	2.0288378	1.8510398	2.0571309	2.0385881	1.822745	1.8230659	1.8230182	2.1432597	1.9084125	1.8218683	1.8235613	1.9824029	2.1785919	2.1705628	2.1862197	1.9830225	2.0757498	1.8648512	2.0796137	1.9969729	2.0338471	2.164444	1.8564251	1.9470596	1.8222857	1.9432627	2.1870012	2.1320281	2.173777	2.072244	2.0696407	1.9536931	1.8228293	1.9358453	1.8231425	1.9245263	2.1655056	1.8219024	1.9520913	2.1562093	2.002527	1.8218664	1.823602	1.8235388	1.9196937	1.8786654	1.8863356	1.8831645	1.9369159	1.8237965	1.8229325	1.8880731	1.8994738	1.8234727	2.1293713
d6767c5055b63fd1ef52f4387fd7d420	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	2.373815726	1.774703029	2.538609715	1.727556565	1.593456516	1.737759325	2.515178619	1.746435059	1.568319367	1.68834167	1.880439496	1.713541695	2.317435898	1.904995738	1.58246058	1.587082115	1.586305313	2.47980192	1.665321343	1.568929315	1.595194134	1.725054582	2.526018159	2.542743078	2.553569266	1.902545199	2.352214343	1.727290278	2.016090373	2.177302173	1.851458449	2.372625281	1.726715211	1.66471796	1.575269783	1.717613144	2.550784348	2.407510043	2.523512618	2.241486307	2.305992227	1.743113918	1.583252642	1.679924391	1.588325329	1.96950216	2.507823837	1.569289927	1.665310845	2.475008638	2.043215462	1.568761183	1.595865018	1.594925872	1.948476435	1.834600117	1.898898098	1.883947476	2.029152209	1.598894789	1.584895502	1.890220287	1.649794604	1.593862162	2.266362054
54b1e562368159fe73eeb169c21d2abf	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	1.948036136	2.709848819	1.733120702	2.767570842	1.98538720381	2.756545045	1.769914125	2.743096651	1.99260149985	2.817084065	2.574689706	2.78909233	2.003818593	2.543913972	1.98853316595	1.98724340228	1.98747395192	1.805337212	2.849335261	1.99243886701	1.98487736474	2.770808897	1.754239033	1.727020801	1.718880834	2.546672439	1.96267854	2.770197333	2.404051341	2.183513736	2.611063615	1.953468633	2.772116633	2.847394625	1.99059608591	2.782086536	1.723002917	1.902166952	1.755331901	2.113175806	2.026377801	2.749702328	1.98835872443	2.829634045	1.98687309683	2.455026582	1.774061185	1.99231739212	2.846160651	1.81627253	2.366068398	1.99247226149	1.98468878492	1.9849632351	2.483532434	2.631436255	2.544943581	2.565099583	2.373987182	1.98381883543	1.98789373898	2.557268417	2.869122805	1.98526588313	2.086584244
647a001a56af35afdc2f4614f567b5a7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium_CAG.352	0.23043245	0.25390274	0.16983927	0.40430073	0.8860104	0.26609227	0.20622242	0.40794823	0.88785081	0.40296542	0.37124255	0.24337587	0.14194115	0.36957821	0.88702023	0.88592304	0.88587195	0.16483228	0.34658304	0.88789808	0.88620542	0.40377793	0.18890351	0.16567158	0.18314397	0.29956512	0.14806129	0.25180154	0.35765552	0.14554635	0.39482446	0.26158651	0.24203389	0.39491208	0.88742945	0.35900876	0.1860067	0.19489584	0.18277232	0.21391625	0.16966164	0.35727912	0.88587454	0.37202693	0.88601821	0.17856552	0.18022352	0.88776908	0.40071168	0.18736762	0.24025177	0.88781432	0.88617385	0.88625549	0.18590784	0.20283657	0.17104699	0.17663062	0.15566441	0.88597765	0.88576641	0.17932297	0.3446797	0.88631432	0.27669461
84bef586824bd7f81766b2f78a99d39b	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Sarcina	0.59875382	0.45797454	0.64104572	0.4390783	0.09704136	0.44869946	0.63251818	0.44325928	0.09655017	0.43012971	0.4763015	0.44383781	0.59233561	0.48198605	0.09680606	0.09697222	0.096969	0.62809976	0.42755478	0.09656007	0.09704514	0.43850451	0.63641582	0.64236343	0.64312542	0.48545103	0.59973563	0.44685482	0.50805552	0.55926744	0.46810247	0.59583778	0.44705488	0.42506095	0.09667439	0.43915934	0.64225316	0.60893733	0.63644127	0.56926916	0.58731681	0.44519299	0.09693046	0.42966729	0.0969757	0.50825994	0.63312334	0.09656758	0.42496476	0.62509206	0.52166426	0.09655808	0.09705873	0.09704169	0.50275021	0.47481498	0.49195503	0.48807096	0.52393549	0.09711571	0.09696482	0.4894041	0.4240114	0.09702114	0.57080453
c603894ddcabe80cb1146b546e68c58c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.03748736	0.026481338	0.041532603	0.022571214	0.064034823	0.025561835	0.040353762	0.022854112	0.055369331	0.021887005	0.026009489	0.025543409	0.038408383	0.026472886	0.059882854	0.062821772	0.062741593	0.040678721	0.02256948	0.055391391	0.064054821	0.022533607	0.040914956	0.041687316	0.041480832	0.027845176	0.038855194	0.025646471	0.028667392	0.035944381	0.024992924	0.036773345	0.025824211	0.021599632	0.05762163	0.023302787	0.041377046	0.038806889	0.041011127	0.035558751	0.03761732	0.02379681	0.062084939	0.022345254	0.062927399	0.031589842	0.040810199	0.055732319	0.02149838	0.040107602	0.031567425	0.055533137	0.064247317	0.063892399	0.031056523	0.028640785	0.030472672	0.030086251	0.033150619	0.065244147	0.062617271	0.030145706	0.022311699	0.063565372	0.034660254
6e5bf2f97da494234c7bf6d37907ad6b	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus	0.08324844	0.16242788	0.0632727	0.15853893	0.17180678	0.16647374	0.06573878	0.15587405	0.17114055	0.16365917	0.14084228	0.17148437	0.09347549	0.13779221	0.1715668	0.1715	0.17145187	0.07122902	0.17070185	0.17117609	0.17193198	0.15890996	0.06489314	0.06275661	0.06133207	0.14230524	0.08888579	0.16885852	0.12414547	0.11288827	0.1431782	0.08238044	0.16981957	0.16721135	0.17134837	0.16303343	0.06167128	0.08028378	0.0652148	0.10168687	0.09484849	0.1597665	0.17131655	0.16707047	0.17158055	0.14027646	0.06730358	0.17116498	0.16665963	0.07143955	0.12696424	0.17115182	0.17195296	0.17193007	0.14296555	0.15763552	0.15035269	0.15218856	0.13281132	0.17203929	0.17136106	0.15119747	0.1728165	0.17189803	0.09537067
71d0a5f34d62bb072ce7afc486eec531	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	1.23888164	0.95941183	1.35155491	0.83047262	1.48152341	0.93404268	1.31649549	0.83679523	1.47329578	0.81352488	0.92322091	0.93918433	1.27704065	0.9353672	1.47908684	1.47628161	1.47542119	1.33030344	0.84269346	1.47407043	1.48394136	0.82968799	1.33329221	1.35605592	1.34872326	0.98361472	1.28755233	0.93950011	0.99340525	1.21508084	0.89343336	1.21640501	0.94628809	0.80809171	1.47604581	0.85810453	1.34564559	1.27850593	1.33648614	1.19339543	1.25285798	0.87076364	1.47315697	0.83164212	1.47773245	1.10087669	1.33161811	1.47353322	0.80422545	1.31253525	1.08828581	1.47340813	1.48427683	1.48406059	1.08641004	1.02358683	1.075149	1.0645089	1.14369254	1.48541829	1.47378982	1.0653794	0.83677143	1.48359178	1.15951055
aae50b0fc24c058424226f4a95313b0a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella_4	0.16160068	0.16830457	0.17827333	0.11636727	0.07683602	0.16484125	0.16620914	0.11476472	0.07664468	0.11765973	0.12459339	0.17335906	0.19440409	0.1246025	0.07679491	0.07667468	0.07664877	0.18174919	0.13777068	0.07668227	0.07691877	0.11660149	0.17196633	0.17959226	0.17315314	0.14918822	0.19124297	0.17012423	0.12622318	0.19708182	0.1169945	0.15071709	0.17358212	0.12087941	0.07671061	0.13242306	0.17224347	0.17319254	0.1742068	0.17093887	0.18489924	0.13244593	0.07657877	0.12865125	0.07671825	0.19059943	0.17555642	0.07664491	0.11883325	0.17393726	0.16674369	0.07664503	0.07693161	0.07693217	0.18850488	0.1851807	0.1950119	0.1933719	0.19735995	0.07696029	0.0765998	0.19226817	0.1387217	0.0769171	0.14814628
5d3eb0fb2779c51bbba02d4f24508ef3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella_3	1.891503876	1.894438771	1.891162342	1.879062461	1.296234225	1.892957262	1.890726485	1.878472926	1.296751144	1.879013222	1.883017161	1.894620778	1.893946122	1.882975563	1.297000242	1.294896398	1.294629021	1.892587635	1.884797289	1.296997064	1.297056819	1.879041386	1.891987256	1.891086327	1.891335118	1.889847347	1.89401088	1.893907182	1.883196785	1.896927827	1.879662504	1.888409497	1.895103441	1.879386363	1.296831866	1.884192584	1.891481783	1.893098848	1.89176818	1.893915159	1.895492487	1.884391188	1.294103984	1.882399009	1.295358884	1.898614971	1.892001561	1.296696953	1.87879609	1.892383159	1.894334542	1.296728425	1.297094382	1.297152789	1.898792544	1.898341957	1.898855915	1.898944336	1.8983815	1.297101761	1.29411108	1.898869425	1.884606205	1.297120445	1.888639527
